%SeriesCode,Period,Value
DFSARC,1959M12,"20,812"
DFSARC,1960M01,"20,480"
DFSARC,1960M02,"20,245"
DFSARC,1960M03,"20,161"
DFSARC,1960M04,"20,729"
DFSARC,1960M05,"20,703"
DFSARC,1960M06,"20,541"
DFSARC,1960M07,"20,562"
DFSARC,1960M08,"20,420"
DFSARC,1960M09,"20,389"
DFSARC,1960M10,"20,465"
DFSARC,1960M11,"20,690"
DFSARC,1960M12,"20,428"
DFSARC,1961M01,"20,842"
DFSARC,1961M02,"20,654"
DFSARC,1961M03,"20,940"
DFSARC,1961M04,"20,819"
DFSARC,1961M05,"20,729"
DFSARC,1961M06,"20,797"
DFSARC,1961M07,"20,698"
DFSARC,1961M08,"20,877"
DFSARC,1961M09,"21,047"
DFSARC,1961M10,"21,291"
DFSARC,1961M11,"21,359"
DFSARC,1961M12,"21,513"
DFSARC,1962M01,"21,609"
DFSARC,1962M02,"21,725"
DFSARC,1962M03,"21,739"
DFSARC,1962M04,"21,957"
DFSARC,1962M05,"22,161"
DFSARC,1962M06,"22,027"
DFSARC,1962M07,"22,241"
DFSARC,1962M08,"22,429"
DFSARC,1962M09,"22,684"
DFSARC,1962M10,"22,549"
DFSARC,1962M11,"23,055"
DFSARC,1962M12,"22,904"
DFSARC,1963M01,"22,860"
DFSARC,1963M02,"22,999"
DFSARC,1963M03,"23,173"
DFSARC,1963M04,"23,455"
DFSARC,1963M05,"23,013"
DFSARC,1963M06,"23,146"
DFSARC,1963M07,"23,232"
DFSARC,1963M08,"23,352"
DFSARC,1963M09,"23,232"
DFSARC,1963M10,"23,600"
DFSARC,1963M11,"23,548"
DFSARC,1963M12,"24,056"
DFSARC,1964M01,"24,111"
DFSARC,1964M02,"24,227"
DFSARC,1964M03,"24,742"
DFSARC,1964M04,"24,553"
DFSARC,1964M05,"24,669"
DFSARC,1964M06,"25,217"
DFSARC,1964M07,"24,961"
DFSARC,1964M08,"24,934"
DFSARC,1964M09,"25,224"
DFSARC,1964M10,"25,017"
DFSARC,1964M11,"25,233"
DFSARC,1964M12,"25,643"
DFSARC,1965M01,"25,978"
DFSARC,1965M02,"26,162"
DFSARC,1965M03,"25,993"
DFSARC,1965M04,"26,663"
DFSARC,1965M05,"26,967"
DFSARC,1965M06,"26,971"
DFSARC,1965M07,"27,377"
DFSARC,1965M08,"27,566"
DFSARC,1965M09,"27,550"
DFSARC,1965M10,"27,955"
DFSARC,1965M11,"28,279"
DFSARC,1965M12,"28,705"
DFSARC,1966M01,"28,727"
DFSARC,1966M02,"29,031"
DFSARC,1966M03,"29,281"
DFSARC,1966M04,"29,372"
DFSARC,1966M05,"29,302"
DFSARC,1966M06,"29,555"
DFSARC,1966M07,"30,276"
DFSARC,1966M08,"29,797"
DFSARC,1966M09,"29,943"
DFSARC,1966M10,"29,619"
DFSARC,1966M11,"30,035"
DFSARC,1966M12,"30,677"
DFSARC,1967M01,"30,831"
DFSARC,1967M02,"29,964"
DFSARC,1967M03,"30,211"
DFSARC,1967M04,"30,377"
DFSARC,1967M05,"30,363"
DFSARC,1967M06,"30,769"
DFSARC,1967M07,"30,994"
DFSARC,1967M08,"31,147"
DFSARC,1967M09,"31,299"
DFSARC,1967M10,"31,437"
DFSARC,1967M11,"31,825"
DFSARC,1967M12,"32,266"
DFSARC,1968M01,"32,868"
DFSARC,1968M02,"33,389"
DFSARC,1968M03,"34,145"
DFSARC,1968M04,"34,188"
DFSARC,1968M05,"34,117"
DFSARC,1968M06,"34,294"
DFSARC,1968M07,"34,735"
DFSARC,1968M08,"35,171"
DFSARC,1968M09,"35,397"
DFSARC,1968M10,"35,642"
DFSARC,1968M11,"35,723"
DFSARC,1968M12,"35,462"
DFSARC,1969M01,"35,864"
DFSARC,1969M02,"36,240"
DFSARC,1969M03,"35,986"
DFSARC,1969M04,"37,027"
DFSARC,1969M05,"37,299"
DFSARC,1969M06,"37,707"
DFSARC,1969M07,"37,514"
DFSARC,1969M08,"37,788"
DFSARC,1969M09,"37,878"
DFSARC,1969M10,"38,505"
DFSARC,1969M11,"39,098"
DFSARC,1969M12,"38,623"
DFSARC,1970M01,"39,652"
DFSARC,1970M02,"40,546"
DFSARC,1970M03,"40,652"
DFSARC,1970M04,"41,109"
DFSARC,1970M05,"41,948"
DFSARC,1970M06,"41,930"
DFSARC,1970M07,"41,946"
DFSARC,1970M08,"42,202"
DFSARC,1970M09,"42,639"
DFSARC,1970M10,"42,273"
DFSARC,1970M11,"42,436"
DFSARC,1970M12,"42,152"
DFSARC,1971M01,"42,370"
DFSARC,1971M02,"42,538"
DFSARC,1971M03,"42,678"
DFSARC,1971M04,"42,663"
DFSARC,1971M05,"43,341"
DFSARC,1971M06,"43,709"
DFSARC,1971M07,"43,791"
DFSARC,1971M08,"44,717"
DFSARC,1971M09,"44,019"
DFSARC,1971M10,"44,689"
DFSARC,1971M11,"45,116"
DFSARC,1971M12,"45,934"
DFSARC,1972M01,"46,373"
DFSARC,1972M02,"46,697"
DFSARC,1972M03,"48,005"
DFSARC,1972M04,"47,791"
DFSARC,1972M05,"48,136"
DFSARC,1972M06,"48,808"
DFSARC,1972M07,"49,348"
DFSARC,1972M08,"49,592"
DFSARC,1972M09,"49,855"
DFSARC,1972M10,"50,213"
DFSARC,1972M11,"50,566"
DFSARC,1972M12,"51,242"
DFSARC,1973M01,"52,229"
DFSARC,1973M02,"52,768"
DFSARC,1973M03,"53,194"
DFSARC,1973M04,"53,075"
DFSARC,1973M05,"53,539"
DFSARC,1973M06,"53,896"
DFSARC,1973M07,"54,512"
DFSARC,1973M08,"55,407"
DFSARC,1973M09,"56,669"
DFSARC,1973M10,"57,324"
DFSARC,1973M11,"57,844"
DFSARC,1973M12,"57,528"
DFSARC,1974M01,"57,702"
DFSARC,1974M02,"57,660"
DFSARC,1974M03,"58,189"
DFSARC,1974M04,"59,428"
DFSARC,1974M05,"59,515"
DFSARC,1974M06,"60,226"
DFSARC,1974M07,"60,618"
DFSARC,1974M08,"61,642"
DFSARC,1974M09,"61,955"
DFSARC,1974M10,"62,733"
DFSARC,1974M11,"63,628"
DFSARC,1974M12,"64,070"
DFSARC,1975M01,"65,025"
DFSARC,1975M02,"65,975"
DFSARC,1975M03,"65,615"
DFSARC,1975M04,"66,788"
DFSARC,1975M05,"67,983"
DFSARC,1975M06,"69,315"
DFSARC,1975M07,"68,378"
DFSARC,1975M08,"69,071"
DFSARC,1975M09,"69,421"
DFSARC,1975M10,"71,500"
DFSARC,1975M11,"73,090"
DFSARC,1975M12,"73,689"
DFSARC,1976M01,"75,034"
DFSARC,1976M02,"74,641"
DFSARC,1976M03,"75,610"
DFSARC,1976M04,"76,028"
DFSARC,1976M05,"76,762"
DFSARC,1976M06,"77,469"
DFSARC,1976M07,"78,881"
DFSARC,1976M08,"79,281"
DFSARC,1976M09,"79,727"
DFSARC,1976M10,"79,734"
DFSARC,1976M11,"79,589"
DFSARC,1976M12,"80,859"
DFSARC,1977M01,"82,932"
DFSARC,1977M02,"86,041"
DFSARC,1977M03,"85,426"
DFSARC,1977M04,"85,168"
DFSARC,1977M05,"86,305"
DFSARC,1977M06,"85,321"
DFSARC,1977M07,"86,199"
DFSARC,1977M08,"85,551"
DFSARC,1977M09,"85,246"
DFSARC,1977M10,"85,212"
DFSARC,1977M11,"87,439"
DFSARC,1977M12,"87,136"
DFSARC,1978M01,"87,950"
DFSARC,1978M02,"89,766"
DFSARC,1978M03,"92,978"
DFSARC,1978M04,"94,221"
DFSARC,1978M05,"94,625"
DFSARC,1978M06,"96,712"
DFSARC,1978M07,"98,674"
DFSARC,1978M08,"100,028"
DFSARC,1978M09,"101,274"
DFSARC,1978M10,"101,635"
DFSARC,1978M11,"103,033"
DFSARC,1978M12,"104,347"
DFSARC,1979M01,"104,151"
DFSARC,1979M02,"106,567"
DFSARC,1979M03,"110,485"
DFSARC,1979M04,"108,390"
DFSARC,1979M05,"107,988"
DFSARC,1979M06,"109,207"
DFSARC,1979M07,"109,431"
DFSARC,1979M08,"111,577"
DFSARC,1979M09,"113,285"
DFSARC,1979M10,"114,158"
DFSARC,1979M11,"117,520"
DFSARC,1979M12,"118,294"
DFSARC,1980M01,"120,313"
DFSARC,1980M02,"116,712"
DFSARC,1980M03,"118,354"
DFSARC,1980M04,"118,766"
DFSARC,1980M05,"119,412"
DFSARC,1980M06,"120,248"
DFSARC,1980M07,"120,811"
DFSARC,1980M08,"122,131"
DFSARC,1980M09,"123,368"
DFSARC,1980M10,"125,230"
DFSARC,1980M11,"126,296"
DFSARC,1980M12,"129,016"
DFSARC,1981M01,"131,112"
DFSARC,1981M02,"131,209"
DFSARC,1981M03,"132,590"
DFSARC,1981M04,"133,334"
DFSARC,1981M05,"134,239"
DFSARC,1981M06,"134,010"
DFSARC,1981M07,"133,579"
DFSARC,1981M08,"134,374"
DFSARC,1981M09,"135,820"
DFSARC,1981M10,"136,269"
DFSARC,1981M11,"134,935"
DFSARC,1981M12,"135,516"
DFSARC,1982M01,"134,509"
DFSARC,1982M02,"138,931"
DFSARC,1982M03,"137,946"
DFSARC,1982M04,"139,670"
DFSARC,1982M05,"141,073"
DFSARC,1982M06,"142,307"
DFSARC,1982M07,"144,065"
DFSARC,1982M08,"144,812"
DFSARC,1982M09,"144,822"
DFSARC,1982M10,"147,155"
DFSARC,1982M11,"147,295"
DFSARC,1982M12,"147,516"
DFSARC,1983M01,"149,291"
DFSARC,1983M02,"149,876"
DFSARC,1983M03,"151,127"
DFSARC,1983M04,"151,131"
DFSARC,1983M05,"151,721"
DFSARC,1983M06,"153,062"
DFSARC,1983M07,"154,584"
DFSARC,1983M08,"154,237"
DFSARC,1983M09,"156,418"
DFSARC,1983M10,"157,246"
DFSARC,1983M11,"159,034"
DFSARC,1983M12,"154,867"
DFSARC,1984M01,"161,611"
DFSARC,1984M02,"162,051"
DFSARC,1984M03,"161,190"
DFSARC,1984M04,"161,993"
DFSARC,1984M05,"162,316"
DFSARC,1984M06,"163,749"
DFSARC,1984M07,"165,237"
DFSARC,1984M08,"167,276"
DFSARC,1984M09,"168,514"
DFSARC,1984M10,"165,628"
DFSARC,1984M11,"169,107"
DFSARC,1984M12,"170,320"
DFSARC,1985M01,"168,415"
DFSARC,1985M02,"170,563"
DFSARC,1985M03,"172,662"
DFSARC,1985M04,"173,205"
DFSARC,1985M05,"175,063"
DFSARC,1985M06,"175,439"
DFSARC,1985M07,"175,113"
DFSARC,1985M08,"174,864"
DFSARC,1985M09,"176,119"
DFSARC,1985M10,"177,373"
DFSARC,1985M11,"177,081"
DFSARC,1985M12,"175,690"
DFSARC,1986M01,"180,463"
DFSARC,1986M02,"181,411"
DFSARC,1986M03,"182,194"
DFSARC,1986M04,"184,724"
DFSARC,1986M05,"185,643"
DFSARC,1986M06,"185,407"
DFSARC,1986M07,"186,693"
DFSARC,1986M08,"188,245"
DFSARC,1986M09,"188,495"
DFSARC,1986M10,"190,515"
DFSARC,1986M11,"191,141"
DFSARC,1986M12,"195,314"
DFSARC,1987M01,"195,498"
DFSARC,1987M02,"199,493"
DFSARC,1987M03,"199,287"
DFSARC,1987M04,"201,443"
DFSARC,1987M05,"202,123"
DFSARC,1987M06,"202,979"
DFSARC,1987M07,"204,215"
DFSARC,1987M08,"205,195"
DFSARC,1987M09,"205,948"
DFSARC,1987M10,"208,789"
DFSARC,1987M11,"212,593"
DFSARC,1987M12,"214,987"
DFSARC,1988M01,"212,376"
DFSARC,1988M02,"213,583"
DFSARC,1988M03,"218,725"
DFSARC,1988M04,"219,684"
DFSARC,1988M05,"222,266"
DFSARC,1988M06,"225,369"
DFSARC,1988M07,"227,542"
DFSARC,1988M08,"231,077"
DFSARC,1988M09,"232,363"
DFSARC,1988M10,"233,527"
DFSARC,1988M11,"236,263"
DFSARC,1988M12,"237,389"
DFSARC,1989M01,"238,763"
DFSARC,1989M02,"235,630"
DFSARC,1989M03,"238,096"
DFSARC,1989M04,"238,271"
DFSARC,1989M05,"240,070"
DFSARC,1989M06,"241,045"
DFSARC,1989M07,"243,175"
DFSARC,1989M08,"244,112"
DFSARC,1989M09,"247,120"
DFSARC,1989M10,"247,989"
DFSARC,1989M11,"248,608"
DFSARC,1989M12,"248,280"
DFSARC,1990M01,"254,133"
DFSARC,1990M02,"257,156"
DFSARC,1990M03,"259,712"
DFSARC,1990M04,"260,915"
DFSARC,1990M05,"261,198"
DFSARC,1990M06,"264,077"
DFSARC,1990M07,"266,488"
DFSARC,1990M08,"266,904"
DFSARC,1990M09,"266,633"
DFSARC,1990M10,"265,889"
DFSARC,1990M11,"265,746"
DFSARC,1990M12,"263,967"
DFSARC,1991M01,"264,079"
DFSARC,1991M02,"267,713"
DFSARC,1991M03,"267,535"
DFSARC,1991M04,"271,476"
DFSARC,1991M05,"274,040"
DFSARC,1991M06,"276,756"
DFSARC,1991M07,"276,435"
DFSARC,1991M08,"276,206"
DFSARC,1991M09,"274,762"
DFSARC,1991M10,"275,298"
DFSARC,1991M11,"277,272"
DFSARC,1991M12,"279,168"
DFSARC,1992M01,"284,955"
DFSARC,1992M02,"285,438"
DFSARC,1992M03,"284,833"
DFSARC,1992M04,"281,367"
DFSARC,1992M05,"282,989"
DFSARC,1992M06,"277,513"
DFSARC,1992M07,"280,546"
DFSARC,1992M08,"285,499"
DFSARC,1992M09,"286,712"
DFSARC,1992M10,"292,144"
DFSARC,1992M11,"296,843"
DFSARC,1992M12,"296,909"
DFSARC,1993M01,"295,499"
DFSARC,1993M02,"293,272"
DFSARC,1993M03,"291,386"
DFSARC,1993M04,"296,230"
DFSARC,1993M05,"297,136"
DFSARC,1993M06,"299,387"
DFSARC,1993M07,"298,674"
DFSARC,1993M08,"301,341"
DFSARC,1993M09,"304,517"
DFSARC,1993M10,"301,144"
DFSARC,1993M11,"301,069"
DFSARC,1993M12,"301,215"
DFSARC,1994M01,"293,170"
DFSARC,1994M02,"304,637"
DFSARC,1994M03,"307,644"
DFSARC,1994M04,"306,181"
DFSARC,1994M05,"306,404"
DFSARC,1994M06,"310,069"
DFSARC,1994M07,"311,988"
DFSARC,1994M08,"309,309"
DFSARC,1994M09,"311,215"
DFSARC,1994M10,"312,059"
DFSARC,1994M11,"312,666"
DFSARC,1994M12,"314,237"
DFSARC,1995M01,"313,924"
DFSARC,1995M02,"309,768"
DFSARC,1995M03,"312,869"
DFSARC,1995M04,"315,517"
DFSARC,1995M05,"316,032"
DFSARC,1995M06,"315,350"
DFSARC,1995M07,"316,573"
DFSARC,1995M08,"318,199"
DFSARC,1995M09,"318,931"
DFSARC,1995M10,"318,496"
DFSARC,1995M11,"318,577"
DFSARC,1995M12,"319,402"
DFSARC,1996M01,"317,822"
DFSARC,1996M02,"319,499"
DFSARC,1996M03,"323,589"
DFSARC,1996M04,"323,679"
DFSARC,1996M05,"325,581"
DFSARC,1996M06,"325,141"
DFSARC,1996M07,"327,007"
DFSARC,1996M08,"327,131"
DFSARC,1996M09,"328,806"
DFSARC,1996M10,"331,340"
DFSARC,1996M11,"334,641"
DFSARC,1996M12,"334,455"
DFSARC,1997M01,"338,446"
DFSARC,1997M02,"339,094"
DFSARC,1997M03,"339,354"
DFSARC,1997M04,"340,677"
DFSARC,1997M05,"339,982"
DFSARC,1997M06,"342,213"
DFSARC,1997M07,"345,207"
DFSARC,1997M08,"347,277"
DFSARC,1997M09,"347,265"
DFSARC,1997M10,"346,074"
DFSARC,1997M11,"345,064"
DFSARC,1997M12,"350,476"
DFSARC,1998M01,"351,843"
DFSARC,1998M02,"352,930"
DFSARC,1998M03,"354,249"
DFSARC,1998M04,"357,531"
DFSARC,1998M05,"359,497"
DFSARC,1998M06,"361,960"
DFSARC,1998M07,"360,620"
DFSARC,1998M08,"361,936"
DFSARC,1998M09,"366,794"
DFSARC,1998M10,"369,354"
DFSARC,1998M11,"370,532"
DFSARC,1998M12,"374,789"
DFSARC,1999M01,"369,804"
DFSARC,1999M02,"373,221"
DFSARC,1999M03,"372,713"
DFSARC,1999M04,"376,148"
DFSARC,1999M05,"376,716"
DFSARC,1999M06,"377,012"
DFSARC,1999M07,"378,150"
DFSARC,1999M08,"379,233"
DFSARC,1999M09,"384,831"
DFSARC,1999M10,"390,197"
DFSARC,1999M11,"392,617"
DFSARC,1999M12,"393,326"
DFSARC,2000M01,"397,202"
DFSARC,2000M02,"400,160"
DFSARC,2000M03,"407,475"
DFSARC,2000M04,"406,270"
DFSARC,2000M05,"407,252"
DFSARC,2000M06,"409,451"
DFSARC,2000M07,"410,880"
DFSARC,2000M08,"409,878"
DFSARC,2000M09,"416,389"
DFSARC,2000M10,"415,873"
DFSARC,2000M11,"415,694"
DFSARC,2000M12,"408,851"
DFSARC,2001M01,"421,949"
DFSARC,2001M02,"418,640"
DFSARC,2001M03,"418,522"
DFSARC,2001M04,"416,312"
DFSARC,2001M05,"419,132"
DFSARC,2001M06,"420,837"
DFSARC,2001M07,"420,815"
DFSARC,2001M08,"426,326"
DFSARC,2001M09,"411,328"
DFSARC,2001M10,"415,826"
DFSARC,2001M11,"418,440"
DFSARC,2001M12,"427,840"
DFSARC,2002M01,"428,968"
DFSARC,2002M02,"432,426"
DFSARC,2002M03,"429,849"
DFSARC,2002M04,"435,473"
DFSARC,2002M05,"433,766"
DFSARC,2002M06,"436,910"
DFSARC,2002M07,"437,799"
DFSARC,2002M08,"438,144"
DFSARC,2002M09,"439,844"
DFSARC,2002M10,"437,652"
DFSARC,2002M11,"440,897"
DFSARC,2002M12,"443,999"
DFSARC,2003M01,"444,567"
DFSARC,2003M02,"444,501"
DFSARC,2003M03,"450,041"
DFSARC,2003M04,"450,465"
DFSARC,2003M05,"459,169"
DFSARC,2003M06,"463,287"
DFSARC,2003M07,"466,313"
DFSARC,2003M08,"472,320"
DFSARC,2003M09,"468,155"
DFSARC,2003M10,"476,289"
DFSARC,2003M11,"479,688"
DFSARC,2003M12,"477,797"
DFSARC,2004M01,"482,180"
DFSARC,2004M02,"484,055"
DFSARC,2004M03,"491,304"
DFSARC,2004M04,"490,893"
DFSARC,2004M05,"493,665"
DFSARC,2004M06,"494,751"
DFSARC,2004M07,"501,213"
DFSARC,2004M08,"499,980"
DFSARC,2004M09,"506,588"
DFSARC,2004M10,"508,658"
DFSARC,2004M11,"509,163"
DFSARC,2004M12,"516,301"
DFSARC,2005M01,"515,964"
DFSARC,2005M02,"523,076"
DFSARC,2005M03,"521,829"
DFSARC,2005M04,"528,354"
DFSARC,2005M05,"529,066"
DFSARC,2005M06,"533,154"
DFSARC,2005M07,"534,885"
DFSARC,2005M08,"536,289"
DFSARC,2005M09,"538,153"
DFSARC,2005M10,"541,910"
DFSARC,2005M11,"550,292"
DFSARC,2005M12,"550,618"
DFSARC,2006M01,"565,088"
DFSARC,2006M02,"557,894"
DFSARC,2006M03,"562,352"
DFSARC,2006M04,"563,501"
DFSARC,2006M05,"564,286"
DFSARC,2006M06,"564,675"
DFSARC,2006M07,"564,909"
DFSARC,2006M08,"571,554"
DFSARC,2006M09,"577,745"
DFSARC,2006M10,"578,728"
DFSARC,2006M11,"582,005"
DFSARC,2006M12,"594,462"
DFSARC,2007M01,"588,296"
DFSARC,2007M02,"584,693"
DFSARC,2007M03,"592,822"
DFSARC,2007M04,"592,674"
DFSARC,2007M05,"596,983"
DFSARC,2007M06,"601,054"
DFSARC,2007M07,"601,220"
DFSARC,2007M08,"605,920"
DFSARC,2007M09,"606,980"
DFSARC,2007M10,"612,485"
DFSARC,2007M11,"612,963"
DFSARC,2007M12,"621,888"
DFSARC,2008M01,"616,072"
DFSARC,2008M02,"608,551"
DFSARC,2008M03,"615,426"
DFSARC,2008M04,"617,960"
DFSARC,2008M05,"622,243"
DFSARC,2008M06,"623,640"
DFSARC,2008M07,"623,508"
DFSARC,2008M08,"625,755"
DFSARC,2008M09,"623,350"
DFSARC,2008M10,"623,196"
DFSARC,2008M11,"621,590"
DFSARC,2008M12,"620,534"
DFSARC,2009M01,"618,998"
DFSARC,2009M02,"616,884"
DFSARC,2009M03,"608,560"
DFSARC,2009M04,"612,653"
DFSARC,2009M05,"611,585"
DFSARC,2009M06,"609,479"
DFSARC,2009M07,"611,341"
DFSARC,2009M08,"611,971"
DFSARC,2009M09,"609,049"
DFSARC,2009M10,"610,648"
DFSARC,2009M11,"614,412"
DFSARC,2009M12,"616,678"
DFSARC,2010M01,"615,955"
DFSARC,2010M02,"625,227"
DFSARC,2010M03,"627,574"
DFSARC,2010M04,"632,226"
DFSARC,2010M05,"633,131"
DFSARC,2010M06,"635,076"
DFSARC,2010M07,"637,019"
DFSARC,2010M08,"641,796"
DFSARC,2010M09,"642,521"
DFSARC,2010M10,"645,360"
DFSARC,2010M11,"647,829"
DFSARC,2010M12,"644,335"
DFSARC,2011M01,"645,917"
DFSARC,2011M02,"657,272"
DFSARC,2011M03,"660,694"
DFSARC,2011M04,"659,495"
DFSARC,2011M05,"666,103"
DFSARC,2011M06,"670,018"
DFSARC,2011M07,"672,051"
DFSARC,2011M08,"675,568"
DFSARC,2011M09,"681,210"
DFSARC,2011M10,"682,051"
DFSARC,2011M11,"683,544"
DFSARC,2011M12,"679,653"
DFSARC,2012M01,"689,435"
DFSARC,2012M02,"691,936"
DFSARC,2012M03,"694,621"
DFSARC,2012M04,"701,185"
DFSARC,2012M05,"699,884"
DFSARC,2012M06,"704,063"
DFSARC,2012M07,"706,487"
DFSARC,2012M08,"707,355"
DFSARC,2012M09,"712,129"
DFSARC,2012M10,"711,563"
DFSARC,2012M11,"717,977"
DFSARC,2012M12,"722,498"
DFSARC,2013M01,"729,883"
DFSARC,2013M02,"726,724"
DFSARC,2013M03,"728,432"
DFSARC,2013M04,"723,647"
DFSARC,2013M05,"725,870"
DFSARC,2013M06,"726,144"
DFSARC,2013M07,"730,926"
DFSARC,2013M08,"731,942"
DFSARC,2013M09,"732,986"
DFSARC,2013M10,"739,267"
DFSARC,2013M11,"748,738"
DFSARC,2013M12,"747,224"
DFSARC,2014M01,"743,179"
DFSARC,2014M02,"750,866"
DFSARC,2014M03,"759,522"
DFSARC,2014M04,"763,768"
DFSARC,2014M05,"769,701"
DFSARC,2014M06,"772,839"
DFSARC,2014M07,"778,170"
DFSARC,2014M08,"784,920"
DFSARC,2014M09,"789,274"
DFSARC,2014M10,"798,888"
DFSARC,2014M11,"798,355"
DFSARC,2014M12,"812,248"
DFSARC,2015M01,"815,091"
DFSARC,2015M02,"813,630"
DFSARC,2015M03,"820,524"
DFSARC,2015M04,"827,958"
DFSARC,2015M05,"831,707"
DFSARC,2015M06,"831,045"
DFSARC,2015M07,"833,679"
DFSARC,2015M08,"836,512"
DFSARC,2015M09,"840,176"
DFSARC,2015M10,"846,143"
DFSARC,2015M11,"845,381"
DFSARC,2015M12,"858,394"
DFSARC,2016M01,"849,831"
DFSARC,2016M02,"865,406"
DFSARC,2016M03,"862,883"
DFSARC,2016M04,"865,192"
DFSARC,2016M05,"863,857"
DFSARC,2016M06,"864,833"
DFSARC,2016M07,"867,087"
DFSARC,2016M08,"872,938"
DFSARC,2016M09,"882,103"
DFSARC,2016M10,"879,833"
DFSARC,2016M11,"892,736"
DFSARC,2016M12,"879,565"
DFSARC,2017M01,"905,257"
DFSARC,2017M02,"903,331"
DFSARC,2017M03,"905,411"
DFSARC,2017M04,"905,525"
DFSARC,2017M05,"906,391"
DFSARC,2017M06,"905,527"
DFSARC,2017M07,"904,683"
DFSARC,2017M08,"913,075"
DFSARC,2017M09,"921,578"
DFSARC,2017M10,"922,435"
DFSARC,2017M11,"929,895"
DFSARC,2017M12,"935,676"
DFSARC,2018M01,"935,511"
DFSARC,2018M02,"939,212"
DFSARC,2018M03,"949,005"
DFSARC,2018M04,"939,211"
DFSARC,2018M05,"957,402"
DFSARC,2018M06,"968,475"
DFSARC,2018M07,"975,278"
DFSARC,2018M08,"978,615"
DFSARC,2018M09,"965,303"
DFSARC,2018M10,"974,598"
DFSARC,2018M11,"973,616"
DFSARC,2018M12,"972,162"
DFSARC,2019M01,"974,744"
DFSARC,2019M02,"978,666"
DFSARC,2019M03,"985,728"
DFSARC,2019M04,"989,756"
DFSARC,2019M05,"996,894"
DFSARC,2019M06,"1,005,168"
DFSARC,2019M07,"1,011,506"
DFSARC,2019M08,"1,013,799"
DFSARC,2019M09,"1,021,464"
DFSARC,2019M10,"1,027,443"
DFSARC,2019M11,"1,029,990"
DFSARC,2019M12,"1,041,549"
DFSARC,2020M01,"1,050,263"
DFSARC,2020M02,"1,047,194"
DFSARC,2020M03,"755,934"
DFSARC,2020M04,"496,610"
DFSARC,2020M05,"633,298"
DFSARC,2020M06,"780,006"
DFSARC,2020M07,"815,539"
DFSARC,2020M08,"867,013"
DFSARC,2020M09,"886,616"
DFSARC,2020M10,"883,146"
DFSARC,2020M11,"851,030"
DFSARC,2020M12,"820,831"
DFSARC,2021M01,"880,851"
DFSARC,2021M02,"860,916"
DFSARC,2021M03,"967,740"
DFSARC,2021M04,"1,006,029"
DFSARC,2021M05,"1,035,589"
DFSARC,2021M06,"1,079,801"
DFSARC,2021M07,"1,108,708"
DFSARC,2021M08,"1,115,078"
DFSARC,2021M09,"1,119,337"
DFSARC,2021M10,"1,123,327"
DFSARC,2021M11,"1,142,298"
DFSARC,2021M12,"1,140,078"
DFSARC,2022M01,"1,108,181"
DFSARC,2022M02,"1,154,887"
DFSARC,2022M03,"1,190,727"
DFSARC,2022M04,"1,225,071"
DFSARC,2022M05,"1,236,499"
DFSARC,2022M06,"1,248,847"
DFSARC,2022M07,"1,245,590"
DFSARC,2022M08,"1,275,316"
DFSARC,2022M09,"1,280,072"
DFSARC,2022M10,"1,295,289"
DFSARC,2022M11,"1,288,594"
DFSARC,2022M12,"1,281,227"
DFSARC,2023M01,"1,347,846"
DFSARC,2023M02,"1,326,928"
DFSARC,2023M03,"1,331,011"
DFSARC,2023M04,"1,333,223"
DFSARC,2023M05,"1,345,202"
DFSARC,2023M06,"1,354,047"
DFSARC,2023M07,"1,363,967"
DFSARC,2023M08,"1,368,625"
DFSARC,2023M09,"1,385,172"
DFSARC,2023M10,"1,386,750"
DFSARC,2023M11,"1,400,958"
DFSARC,2023M12,"1,406,041"
DFSARC,2024M01,"1,403,602"
DFSARC,2024M02,"1,415,025"
DFSARC,2024M03,"1,411,026"
DFSARC,2024M04,"1,413,310"
DFSARC,2024M05,"1,419,202"
DFSARC,2024M06,"1,422,055"
DFSARC,2024M07,"1,426,866"
DFSARC,2024M08,"1,432,837"
DFSARC,2024M09,"1,440,868"
DFSARC,2024M10,"1,450,209"
DFSARC,2024M11,"1,457,275"
DFSARC,2024M12,"1,455,308"
DFSARC,2025M01,"1,461,226"
DFSARC,2025M02,"1,454,147"
DFSARC,2025M03,"1,476,145"
DFSARC,2025M04,"1,488,372"
DFSARC,2025M05,"1,491,350"
DFSARC,2025M06,"1,499,185"
DFSARC,2025M07,"1,501,097"
DFSARC,2025M08,"1,509,061"
DFSARC,2025M09,"1,512,346"
DFSARC,2025M10,"1,512,198"
DFSARC,2025M11,"1,518,359"
DFSARC,2025M12,"1,518,365"
DFSARC,2026M01,"1,513,752"
DFSARC,2026M02,"1,523,402"
DFSARC,2026M03,"1,525,354"
DFSARC,2026M04,"1,539,006"
DFSARC,2026M05,"1,557,784"
DFSARC,2026M06,"1,562,906"
DFSARC,2026M07,"1,567,530"
DFXARC,1959M01,"61,876"
DFXARC,1959M02,"61,379"
DFXARC,1959M03,"60,463"
DFXARC,1959M04,"60,348"
DFXARC,1959M05,"61,562"
DFXARC,1959M06,"61,872"
DFXARC,1959M07,"61,583"
DFXARC,1959M08,"61,642"
DFXARC,1959M09,"62,080"
DFXARC,1959M10,"62,145"
DFXARC,1959M11,"61,500"
DFXARC,1959M12,"62,709"
DFXARC,1960M01,"61,630"
DFXARC,1960M02,"61,100"
